# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  5 42 0.837927
  6 42 -0.220576
  7 42 -1.55429
  8 42 -1.39787
  9 42 2.88557
  10 42 -0.239031
  11 42 0.226202
  12 42 0.604874
  13 42 -1.43283
  14 42 0.43457
  15 42 1.06882
  16 42 2.1395
  17 42 -1.10418
  18 42 1.24478
  19 42 -1.39366
  20 42 0.673028
73300 20 840
  1 42 -0.540991
  2 42 -1.1012
  3 42 -1.67242
  4 42 0.869482
  5 42 -0.820358
  6 42 0.487312
  7 42 -1.53991
  8 42 -3.31909
  9 42 -0.675544
  10 42 0.28563
  11 42 -3.40561
  12 42 0.126448
  13 42 -0.577096
  14 42 2.14554
  15 42 0.952195
  16 42 0.375919
  17 42 1.32204
  18 42 -1.3498
  19 42 -4.90875
  20 42 -0.572097
73400 20 840
  1 42 1.4277
  2 42 -2.79993
  3 42 -0.0512275
  4 42 1.08891
  5 42 -0.33806
  6 42 -0.202742
  7 42 0.874081
  8 42 -1.9108
  9 42 -3.27979
  10 42 0.996088
  11 42 0.837033
  12 42 -1.89559
  13 42 1.02892
  14 42 0.00402775
  15 42 -1.38745
  16 42 -1.64705
  17 42 1.30187
  18 42 -0.291847
  19 42 -3.59407
  20 42 0.481928
73500 20 840
  1 42 2.14312
  2 42 -0.955018
  3 42 -0.0626675
  4 42 -0.164601
  5 42 -1.69362
  6 42 0.987608
  7 42 2.4536
  8 42 0.367092
  9 42 -3.11232
  10 42 1.68997
  11 42 1.5547
  12 42 -1.89337
  13 42 -0.234352
  14 42 -0.168163
  15 42 1.99172
  16 42 -0.261401
  17 42 -0.81907
  18 42 1.41953
  19 42 -0.912849
  20 42 -0.479452
73600 20 840
  1 42 2.27667
  2 42 0.098702
  3 42 3.15005
  4 42 -2.59284
  5 42 0.326006
  6 42 0.0344231
  7 42 1.16991
  8 42 0.444287
  9 42 -0.497726
  10 42 0.640009
  11 42 -1.66031
  12 42 0.712665
  13 42 -1.85749
  14 42 0.371883
  15 42 2.40372
  16 42 -1.11612
  17 42 -0.179537
  18 42 0.726245
  19 42 -0.118182
  20 42 1.25845
73700 20 840
  1 42 -0.318973
  2 42 0.087569
  3 42 0.621755
  4 42 -1.24336
  5 42 -1.89793
  6 42 0.0954943
  7 42 -1.07925
  8 42 0.442798
  9 42 1.71134
  10 42 -0.73627
  11 42 0.090054
  12 42 1.31003
  13 42 -0.617927
  14 42 1.24185
  15 42 -1.75521
  16 42 2.45226
  17 42 -2.34421
  18 42 -1.61999
  19 42 0.547408
  20 42 -1.09017
73800 20 840
  1 42 0.706996
  2 42 1.25298
  3 42 0.777228
  4 42 -1.79008
  5 42 0.687902
  6 42 -1.54594
  7 42 -1.33798
  8 42 0.352649
  9 42 1.66265
  10 42 -0.526684
  11 42 -1.76659
  12 42 -0.969058
  13 42 -1.2739
  14 42 1.74024
  15 42 0.0829483
  16 42 -0.259153
  17 42 -1.55988
  18 42 -1.93514
  19 42 1.03584
  20 42 -1.97155
73900 20 840
  1 42 0.214256
  2 42 -0.00181105
  3 42 1.65163
  4 42 0.794389
  5 42 -2.12363
  6 42 -3.44977
  7 42 1.31413
  8 42 -0.887329
  9 42 1.5505
  10 42 -1.40149
  11 42 -1.8437
  12 42 -1.64159
  13 42 -0.605316
  14 42 2.02081
  15 42 -1.64409
  16 42 -1.9121
  17 42 1.6702
  18 42 -1.59169
  19 42 0.913912
  20 42 -1.17147
74000 20 840
  1 42 0.207915
  2 42 -1.85365
  3 42 1.36182
  4 42 0.465292
  5 42 0.338555
  6 42 0.808778
  7 42 -1.38552
  8 42 1.05114
  9 42 -2.05261
  10 42 1.63374
  11 42 2.18962
  12 42 -0.975323
  13 42 -1.72019
  14 42 -0.376136
  15 42 -0.33762
  16 42 0.458025
  17 42 0.0942108
  18 42 0.435055
  19 42 -1.10848
  20 42 2.25662
74100 20 840
  1 42 -0.115791
  2 42 -0.0864425
  3 42 -1.36692
  4 42 0.486573
  5 42 -0.810474
  6 42 1.45676
  7 42 0.784868
  8 42 2.08167
  9 42 -3.05863
  10 42 -0.866894
  11 42 4.22218
  12 42 0.767801
  13 42 0.149534
  14 42 -1.82722
  15 42 -0.119723
  16 42 3.06219
  17 42 -1.306
  18 42 2.53599
  19 42 -0.00991139
  20 42 -2.72371
74200 20 840
  1 42 1.524
  2 42 0.554179
  3 42 1.65895
  4 42 -0.939392
  5 42 3.06082
  6 42 -0.357149
  7 42 0.798384
  8 42 1.72433
  9 42 -1.91184
  10 42 -0.170702
  11 42 -3.10304
  12 42 -0.315957
  13 42 0.353387
  14 42 -3.76535
  15 42 2.33568
  16 42 3.18186
  17 42 -0.0542488
  18 42 0.525598
  19 42 2.22942
  20 42 -0.442177
74300 20 840
  1 42 0.597973
  2 42 0.0362525
  3 42 -0.61084
  4 42 -1.52542
  5 42 -0.980145
  6 42 0.292786
  7 42 -0.301008
  8 42 0.337308
  9 42 0.897449
  10 42 1.51296
  11 42 -3.23903
  12 42 0.848977
  13 42 2.20572
  14 42 0.161217
  15 42 -2.49586
  16 42 1.18869
  17 42 0.85757
  18 42 -1.01173
  19 42 2.83698
  20 42 -0.436493
74400 20 840
  1 42 0.87489
  2 42 -1.02604
  3 42 0.227205
  4 42 -1.38841
  5 42 -1.00749
  6 42 -2.36766
  7 42 0.730499
  8 42 -0.20444
  9 42 -0.209268
  10 42 1.13895
  11 42 -1.1069
  12 42 0.296393
  13 42 -0.637364
  14 42 0.869563
  15 42 0.662046
  16 42 -0.384298
  17 42 0.0268389
  18 42 1.61971
  19 42 0.547072
  20 42 0.105115
74500 20 840
  1 42 -0.906685
  2 42 1.16444
  3 42 -0.497185
  4 42 1.3553
  5 42 -2.13589
  6 42 -1.26136
  7 42 -2.3356
  8 42 -3.29804
  9 42 -0.217401
  10 42 -0.639189
  11 42 -0.549088
  12 42 -0.305719
  13 42 -2.22295
  14 42 1.67153
  15 42 0.799524
  16 42 -0.98208
  17 42 2.40122
  18 42 -1.77516
  19 42 -0.582316
  20 42 0.453569
74600 20 840
  1 42 -0.871709
  2 42 -0.585416
  3 42 -2.93852
  4 42 0.40597
  5 42 -2.36147
  6 42 0.797726
  7 42 -1.26997
  8 42 -0.839884
  9 42 -2.10628
  10 42 0.748251
  11 42 1.4329
  12 42 -1.92929
  13 42 -1.25791
  14 42 -0.611836
  15 42 0.26099
  16 42 -0.126974
  17 42 -0.767903
  18 42 0.277089
  19 42 1.19621
  20 42 1.63912
74700 20 840
  1 42 1.22923
  2 42 2.24637
  3 42 0.22127
  4 42 -1.6843
  5 42 -1.39402
  6 42 0.695405
  7 42 2.07041
  8 42 1.41101
  9 42 -0.892334
  10 42 -1.24927
  11 42 2.6168
  12 42 0.789679
  13 42 -0.828263
  14 42 -0.0831098
  15 42 2.31607
  16 42 0.000221164
  17 42 -0.33448
  18 42 -0.72938
  19 42 -0.140743
  20 42 -1.5461
74800 20 840
  1 42 -0.391732
  2 42 -0.894656
  3 42 -0.474022
  4 42 -0.0955984
  5 42 1.12797
  6 42 0.851548
  7 42 -2.57671
  8 42 1.8604
  9 42 -2.17471
  10 42 0.14071
  11 42 -0.687828
  12 42 2.84307
  13 42 -1.35666
  14 42 -1.76973
  15 42 0.0206295
  16 42 0.518313
  17 42 -0.525469
  18 42 -2.04462
  19 42 -0.085017
  20 42 1.47398
74900 20 840
  1 42 0.338911
  2 42 0.590443
  3 42 -0.647116
  4 42 1.48369
  5 42 3.62415
  6 42 -2.0962
  7 42 -0.0470375
  8 42 0.506061
  9 42 0.970335
  10 42 0.412399
  11 42 2.08633
  12 42 0.323912
  13 42 1.45381
  14 42 0.0287883
  15 42 0.25457
  16 42 -1.72649
  17 42 -1.61948
  18 42 0.163948
  19 42 -0.94053
  20 42 2.5294
75000 20 840
  1 42 -0.346493
  2 42 0.519481
  3 42 -1.52983
  4 42 -0.357627
  5 42 -0.830554
  6 42 -0.44294
  7 42 -1.40133
  8 42 -0.951969
  9 42 2.7154
  10 42 -0.75576
  11 42 -0.531063
  12 42 -2.26694
  13 42 3.24117
  14 42 1.19436
  15 42 -0.0211173
  16 42 -0.515108
  17 42 -0.879798
  18 42 0.60775
  19 42 0.527849
  20 42 0.32614
75100 20 840
  1 42 0.415514
  2 42 1.45518
  3 42 0.123695
  4 42 -0.743622
  5 42 0.0263822
  6 42 -0.322765
  7 42 0.628654
  8 42 -0.760938
  9 42 1.85493
  10 42 -1.27431
  11 42 -0.103138
  12 42 -0.196005
  13 42 0.322977
  14 42 0.931877
  15 42 0.0710385
  16 42 -1.35271
  17 42 0.447813
  18 42 0.628723
  19 42 -0.891618
  20 42 -1.91871
75200 20 840
  1 42 0.484135
  2 42 0.109762
  3 42 -1.95301
  4 42 -0.105051
  5 42 -1.57972
  6 42 1.9987
  7 42 -4.09099
  8 42 1.29593
  9 42 2.1039
  10 42 2.2685
  11 42 0.605199
  12 42 1.3021
  13 42 0.970804
  14 42 0.571412
  15 42 -0.638581
  16 42 1.35941
  17 42 -3.12364
  18 42 0.558089
  19 42 1.42029
  20 42 -0.323472
75300 20 840
  1 42 2.4319
  2 42 1.7379
  3 42 -0.527615
  4 42 1.51908
  5 42 0.62302
  6 42 -1.22455
  7 42 -0.464938
  8 42 0.784821
  9 42 0.541272
  10 42 -0.0225243
  11 42 1.95206
  12 42 0.414751
  13 42 -0.784339
  14 42 0.0573603
  15 42 -0.235746
  16 42 -1.20263
  17 42 0.532909
  18 42 -1.56162
  19 42 -0.933403
  20 42 -2.88633
75400 20 840
  1 42 0.927622
  2 42 0.102099
  3 42 3.82238
  4 42 -0.732987
  5 42 0.928953
  6 42 0.9201
  7 42 0.407139
  8 42 0.395816
  9 42 -1.19657
  10 42 -1.09796
  11 42 -1.04436
  12 42 -3.40529
  13 42 1.31205
  14 42 1.77805
  15 42 -0.542703
  16 42 -1.24975
  17 42 -1.40829
  18 42 -0.636435
  19 42 1.55279
  20 42 0.814752
75500 20 840
  1 42 -0.714081
  2 42 0.335948
  3 42 2.09056
  4 42 0.605713
  5 42 -0.506545
  6 42 1.04477
  7 42 -0.428469
  8 42 1.6605
  9 42 -0.588024
  10 42 -0.184484
  11 42 0.867294
  12 42 -1.13191
  13 42 0.340344
  14 42 -0.377869
  15 42 -0.483036
  16 42 -2.6837
  17 42 -0.895577
  18 42 1.54871
  19 42 0.905758
  20 42 3.4766
75600 20 840
  1 42 -0.455085
  2 42 1.34518
  3 42 -1.83159
  4 42 -0.653903
  5 42 0.315178
  6 42 1.94865
  7 42 -2.51746
  8 42 0.613882
  9 42 0.398183
  10 42 0.972393
  11 42 -3.40727
  12 42 -2.26656
  13 42 1.94413
  14 42 -0.372825
  15 42 -0.7192
  16 42 1.70423
  17 42 -0.994703
  18 42 -0.781481
  19 42 1.60591
  20 42 -1.63292
75700 20 840
  1 42 0.04355
  2 42 0.209588
  3 42 -0.832822
  4 42 0.856449
  5 42 -0.405214
  6 42 0.348072
  7 42 -0.160357
  8 42 -1.51117
  9 42 -1.86623
  10 42 1.23186
  11 42 -0.0080489
  12 42 -1.36804
  13 42 0.265093
  14 42 0.997453
  15 42 -2.45899
  16 42 -0.732905
  17 42 1.78914
  18 42 -1.96546
  19 42 -4.12799
  20 42 -2.38396
75800 20 840
  1 42 0.98311
  2 42 -1.23194
  3 42 -1.01584
  4 42 0.189673
  5 42 -1.87593
  6 42 -0.897412
  7 42 0.226418
  8 42 -0.982329
  9 42 -2.05812
  10 42 2.46532
  11 42 1.60333
  12 42 2.2557
  13 42 3.4787
  14 42 2.60865
  15 42 -2.07782
  16 42 4.74922
  17 42 -0.261154
  18 42 0.420886
  19 42 -2.95353
  20 42 0.556527
75900 20 840
  1 42 0.750914
  2 42 1.22245
  3 42 1.78849
  4 42 -0.921734
  5 42 2.57736
  6 42 -4.14849
  7 42 2.59277
  8 42 -0.160499
  9 42 -1.91049
  10 42 0.385349
  11 42 1.62579
  12 42 0.165794
  13 42 -0.67169
  14 42 -1.82583
  15 42 1.62638
  16 42 1.57053
  17 42 -0.287822
  18 42 0.227237
  19 42 -0.925061
  20 42 -1.18109
76000 20 840
  1 42 -1.17741
  2 42 -0.943998
  3 42 2.71822
  4 42 -1.79297
  5 42 -0.00234307
  6 42 -2.1923
  7 42 -0.390084
  8 42 -0.124836
  9 42 -0.460123
  10 42 -0.157924
  11 42 -0.405908
  12 42 -0.291023
  13 42 0.909013
  14 42 -0.747249
  15 42 3.48343
  16 42 1.7685
  17 42 -1.47442
  18 42 -0.918214
  19 42 1.3565
  20 42 0.402546
76100 20 840
  1 42 0.0918747
  2 42 -0.0983893
  3 42 0.245282
  4 42 0.790816
  5 42 -0.0936677
  6 42 0.710363
  7 42 -1.83252
  8 42 -0.518308
  9 42 0.453055
  10 42 1.06501
  11 42 1.41167
  12 42 -1.31006
  13 42 0.246564
  14 42 -0.81043
  15 42 1.72813
  16 42 -3.79097
  17 42 -0.0818782
  18 42 1.55377
  19 42 1.71818
  20 42 1.30682
76200 20 840
  1 42 0.560102
  2 42 -1.01132
  3 42 0.700397
  4 42 0.345452
  5 42 -4.77558
  6 42 -0.0966112
  7 42 0.156767
  8 42 -0.199307
  9 42 1.54052
  10 42 -2.62656
  11 42 -1.37018
  12 42 0.0176323
  13 42 1.75056
  14 42 0.232142
  15 42 -0.439933
  16 42 1.13607
  17 42 2.96002
  18 42 1.15706
  19 42 -0.812156
  20 42 -1.39455
76300 20 840
  1 42 0.602238
  2 42 -0.79918
  3 42 -0.841273
  4 42 -0.805799
  5 42 -1.63158
  6 42 0.466263
  7 42 -0.66888
  8 42 -1.26044
  9 42 0.399535
  10 42 -2.21829
  11 42 0.597042
  12 42 -0.384855
  13 42 -1.01425
  14 42 -0.998401
  15 42 -2.33678
  16 42 0.370893
  17 42 0.303869
  18 42 1.20527
  19 42 -2.06317
  20 42 -0.307998
76400 20 840
  1 42 -0.154828
  2 42 -2.37496
  3 42 -1.02675
  4 42 1.08282
  5 42 -1.57541
  6 42 -0.164991
  7 42 0.0187606
  8 42 0.395213
  9 42 -0.608706
  10 42 -1.41644
  11 42 0.891904
  12 42 1.02755
  13 42 -1.30221
  14 42 1.47554
  15 42 0.3061
  16 42 2.95018
  17 42 -1.16556
  18 42 0.020786
  19 42 0.415962
  20 42 -0.459334
76500 20 840
  1 42 -0.417114
  2 42 1.44499
  3 42 -0.539786
  4 42 -0.0622935
  5 42 1.8494
  6 42 1.42929
  7 42 1.24544
  8 42 1.223
  9 42 -0.341749
  10 42 -1.66832
  11 42 -1.06727
  12 42 -0.210635
  13 42 -2.69858
  14 42 -0.142068
  15 42 0.959501
  16 42 -1.52137
  17 42 1.38078
  18 42 0.218018
  19 42 -0.0671931
  20 42 -1.56284
76600 20 840
  1 42 -0.0128926
  2 42 -1.7687
  3 42 0.672889
  4 42 -0.564076
  5 42 -0.0258987
  6 42 -0.399686
  7 42 1.95133
  8 42 0.254693
  9 42 -0.862448
  10 42 -0.740599
  11 42 -1.39452
  12 42 -0.172271
  13 42 -3.66714
  14 42 0.235764
  15 42 3.22324
  16 42 0.985645
  17 42 3.69335
  18 42 -1.44251
  19 42 0.467401
  20 42 0.445073
76700 20 840
  1 42 -0.216037
  2 42 -1.41021
  3 42 -3.94516
  4 42 -0.739888
  5 42 0.764562
  6 42 -0.681875
  7 42 0.394519
  8 42 0.377415
  9 42 0.258067
  10 42 3.02466
  11 42 0.495055
  12 42 -0.183595
  13 42 0.0501363
  14 42 -1.8406
  15 42 0.830181
  16 42 -0.48167
  17 42 0.855655
  18 42 1.0587
  19 42 -1.67545
  20 42 -0.132971
76800 20 840
  1 42 1.78049
  2 42 2.44924
  3 42 -2.04337
  4 42 -1.26252
  5 42 -0.658025
  6 42 -1.4206
  7 42 2.30104
  8 42 0.815804
  9 42 -1.53093
  10 42 1.51218
  11 42 -0.612116
  12 42 -0.229425
  13 42 -0.588944
  14 42 -0.105506
  15 42 0.287687
  16 42 -2.20511
  17 42 -0.623215
  18 42 0.917451
  19 42 -1.66753
  20 42 -1.98711
76900 20 840
  1 42 -0.382385
  2 42 0.244442
  3 42 0.0431295
  4 42 0.0697167
  5 42 0.484457
  6 42 3.21793
  7 42 -0.460344
  8 42 -0.159928
  9 42 -1.31767
  10 42 -1.00183
  11 42 1.22667
  12 42 0.552232
  13 42 -0.276567
  14 42 1.20695
  15 42 -1.73734
  16 42 -3.00669
  17 42 1.09646
  18 42 -0.339786
  19 42 -4.00797
  20 42 -0.299242
77000 20 840
  1 42 0.114686
  2 42 -0.687186
  3 42 -0.0969024
  4 42 -0.036367
  5 42 -3.20648
  6 42 0.0292129
  7 42 -1.34052
  8 42 1.02338
  9 42 1.57279
  10 42 -0.810445
  11 42 0.249835
  12 42 2.49813
  13 42 -0.14786
  14 42 -0.763738
  15 42 0.428417
  16 42 -1.03405
  17 42 1.01951
  18 42 -2.13277
  19 42 0.613414
  20 42 0.377734
77100 20 840
  1 42 -0.485914
  2 42 0.579653
  3 42 2.57362
  4 42 1.01551
  5 42 4.08042
  6 42 0.730696
  7 42 -1.73262
  8 42 0.151981
  9 42 0.377068
  10 42 -0.0406793
  11 42 -0.724624
  12 42 -0.0955383
  13 42 2.53602
  14 42 -2.25477
  15 42 -0.349875
  16 42 -1.20291
  17 42 1.65272
  18 42 -1.36489
  19 42 -0.96227
  20 42 -0.842656
77200 20 840
  1 42 0.0756285
  2 42 -1.60068
  3 42 2.74596
  4 42 -0.38125
  5 42 1.1146
  6 42 0.051323
  7 42 1.78263
  8 42 -2.35914
  9 42 -1.73052
  10 42 1.36076
  11 42 -0.578594
  12 42 0.4006
  13 42 0.950781
  14 42 -0.89391
  15 42 1.6993
  16 42 -3.09539
  17 42 2.53342
  18 42 -0.730376
  19 42 -1.4553
  20 42 1.39878
77300 20 840
  1 42 -0.593856
  2 42 -2.05812
  3 42 0.988519
  4 42 -1.20411
  5 42 -1.8995
  6 42 1.57035
  7 42 0.838516
  8 42 0.0948673
  9 42 -2.28897
  10 42 -1.62494
  11 42 0.418229
  12 42 1.31172
  13 42 -0.194182
  14 42 -1.63697
  15 42 0.956505
  16 42 -1.68456
  17 42 -1.65016
  18 42 2.64863
  19 42 1.81607
  20 42 0.825098
77400 20 840
  1 42 2.30267
  2 42 0.0912204
  3 42 0.715092
  4 42 -3.02564
  5 42 -1.71205
  6 42 1.03454
  7 42 2.94825
  8 42 1.67583
  9 42 -0.769212
  10 42 -0.480165
  11 42 -1.49666
  12 42 -1.93013
  13 42 -1.47566
  14 42 0.252028
  15 42 0.784549
  16 42 -3.76643
  17 42 -0.870658
  18 42 -0.704568
  19 42 1.42596
  20 42 -0.853613
77500 20 840
  1 42 -2.08926
  2 42 -1.08459
  3 42 -0.224456
  4 42 1.0819
  5 42 1.39224
  6 42 0.544553
  7 42 -1.42954
  8 42 0.863245
  9 42 1.61423
  10 42 -1.12614
  11 42 0.25885
  12 42 -2.11479
  13 42 0.300798
  14 42 1.03425
  15 42 -0.863074
  16 42 -1.34047
  17 42 -0.743801
  18 42 -0.474207
  19 42 0.783721
  20 42 0.198962
77600 20 840
  1 42 0.834182
  2 42 0.353796
  3 42 -1.00168
  4 42 0.465773
  5 42 -1.10505
  6 42 -0.740891
  7 42 -0.57245
  8 42 1.29327
  9 42 -0.159434
  10 42 0.154773
  11 42 1.56973
  12 42 -0.933846
  13 42 3.2642
  14 42 -0.115604
  15 42 0.474105
  16 42 2.62098
  17 42 1.862
  18 42 0.0776351
  19 42 -0.460646
  20 42 -1.07933
77700 20 840
  1 42 -0.0883359
  2 42 1.9839
  3 42 -0.624986
  4 42 -1.6466
  5 42 0.0255006
  6 42 0.521459
  7 42 0.671842
  8 42 -2.70017
  9 42 0.248068
  10 42 -0.185674
  11 42 -0.170916
  12 42 0.185198
  13 42 0.77976
  14 42 -0.55456
  15 42 1.3164
  16 42 0.293781
  17 42 1.97381
  18 42 -0.71853
  19 42 -0.0465835
  20 42 0.138919
77800 20 840
  1 42 2.1413
  2 42 -0.28079
  3 42 3.2134
  4 42 -0.899593
  5 42 0.712169
  6 42 0.0808078
  7 42 0.270201
  8 42 -2.08358
  9 42 1.10768
  10 42 1.32941
  11 42 0.302529
  12 42 0.384567
  13 42 0.295029
  14 42 -1.93623
  15 42 2.46195
  16 42 0.888636
  17 42 0.992948
  18 42 -1.2529
  19 42 1.3483
  20 42 2.05162
77900 20 840
  1 42 0.540578
  2 42 1.40138
  3 42 0.619069
  4 42 0.498314
  5 42 -0.627146
  6 42 -0.175945
  7 42 -1.01352
  8 42 -0.760969
  9 42 0.872366
  10 42 1.98952
  11 42 -0.328225
  12 42 -0.692509
  13 42 -2.60715
  14 42 -1.77818
  15 42 1.19076
  16 42 -0.369108
  17 42 -2.10991
  18 42 -0.629411
  19 42 2.14921
  20 42 -1.78958
78000 20 840
  1 42 1.19772
  2 42 0.738799
  3 42 1.78906
  4 42 0.0961194
  5 42 -0.756864
  6 42 -0.338699
  7 42 -1.48041
  8 42 1.02014
  9 42 0.253092
  10 42 -1.10369
  11 42 0.480239
  12 42 -0.775157
  13 42 -0.971899
  14 42 -0.891518
  15 42 2.6028
  16 42 -0.638752
  17 42 -0.462819
  18 42 0.198887
  19 42 0.356302
  20 42 -0.897892
78100 20 840
  1 42 0.468404
  2 42 -1.21275
  3 42 -2.55592
  4 42 1.92226
  5 42 -0.832661
  6 42 1.23573
  7 42 -0.425633
  8 42 -0.623336
  9 42 1.3407
  10 42 -2.86041
  11 42 -0.50027
  12 42 -1.05224
  13 42 0.510819
  14 42 1.44518
  15 42 -1.40149
  16 42 -2.36058
  17 42 -1.31554
  18 42 0.808973
  19 42 -2.49245
  20 42 0.556489
78200 20 840
  1 42 0.314759
  2 42 1.28836
  3 42 -2.73698
  4 42 0.595654
  5 42 -0.0373225
  6 42 -0.450932
  7 42 -0.695967
  8 42 -0.435787
  9 42 1.66478
  10 42 -1.38862
  11 42 0.696402
  12 42 -0.592576
  13 42 2.17328
  14 42 0.660044
  15 42 0.470184
  16 42 2.01878
  17 42 0.35405
  18 42 3.899
  19 42 -1.03874
  20 42 -1.71351
78300 20 840
  1 42 1.86455
  2 42 -0.428854
  3 42 1.57657
  4 42 -0.341667
  5 42 1.2012
  6 42 0.583899
  7 42 -1.59856
  8 42 1.18796
  9 42 1.36629
  10 42 -1.94839
  11 42 -0.857965
  12 42 0.921527
  13 42 0.454109
  14 42 -0.806195
  15 42 -0.81956
  16 42 -0.262608
  17 42 2.96363
  18 42 -1.0899
  19 42 0.0251429
  20 42 -0.938273
78400 20 840
  1 42 1.28628
  2 42 -1.08182
  3 42 1.57012
  4 42 0.393008
  5 42 1.1591
  6 42 0.543156
  7 42 1.24397
  8 42 -0.875055
  9 42 -0.367443
  10 42 0.566603
  11 42 -0.743242
  12 42 1.80055
  13 42 -1.53965
  14 42 2.96785
  15 42 -2.59456
  16 42 1.50491
  17 42 -1.44601
  18 42 0.457263
  19 42 -1.78905
  20 42 0.870992
78500 20 840
  1 42 0.248431
  2 42 0.790201
  3 42 -1.44989
  4 42 0.499894
  5 42 1.90043
  6 42 -2.17692
  7 42 1.73319
  8 42 0.0412322
  9 42 -0.786624
  10 42 1.57804
  11 42 -1.95249
  12 42 1.15683
  13 42 0.886176
  14 42 1.95136
  15 42 -1.97311
  16 42 0.729752
  17 42 -1.93412
  18 42 1.97733
  19 42 -1.36447
  20 42 -0.948874
78600 20 840
  1 42 -1.96918
  2 42 3.165
  3 42 1.89448
  4 42 0.174559
  5 42 -0.278606
  6 42 -0.391575
  7 42 1.24235
  8 42 -0.721978
  9 42 -1.30158
  10 42 2.53004
  11 42 0.0460602
  12 42 -2.26849
  13 42 0.0781862
  14 42 0.205868
  15 42 -0.974219
  16 42 -2.18768
  17 42 0.569758
  18 42 -0.267958
  19 42 -1.55503
  20 42 0.0375487
78700 20 840
  1 42 -1.7481
  2 42 0.0438404
  3 42 0.159763
  4 42 0.122118
  5 42 -0.570972
  6 42 1.59465
  7 42 -1.78683
  8 42 -0.263597
  9 42 1.34006
  10 42 0.614588
  11 42 -0.229541
  12 42 1.46124
  13 42 1.53131
  14 42 -2.14583
  15 42 -1.75065
  16 42 -0.905621
  17 42 1.21179
  18 42 -1.06248
  19 42 -0.139966
  20 42 -1.45947
78800 20 840
  1 42 -1.11671
  2 42 1.18171
  3 42 1.04692
  4 42 0.217061
  5 42 -0.0969387
  6 42 0.75057
  7 42 -2.28492
  8 42 0.321518
  9 42 0.9908
  10 42 -0.461797
  11 42 -0.466708
  12 42 0.24083
  13 42 -0.306613
  14 42 -2.39618
  15 42 -1.01986
  16 42 -1.12203
  17 42 -1.65273
  18 42 1.14592
  19 42 2.07075
  20 42 -0.831128
78900 20 840
  1 42 0.945335
  2 42 1.208
  3 42 3.41694
  4 42 0.0899272
  5 42 0.884274
  6 42 -0.709559
  7 42 1.2289
  8 42 0.859573
  9 42 0.507577
  10 42 -3.90351
  11 42 -0.337897
  12 42 -1.10451
  13 42 -1.9133
  14 42 1.39456
  15 42 0.0212417
  16 42 -2.57572
  17 42 0.927071
  18 42 -1.17373
  19 42 -2.75961
  20 42 1.06881
79000 20 840
  1 42 -1.42712
  2 42 0.274519
  3 42 3.51412
  4 42 1.31319
  5 42 -5.07565
  6 42 0.29779
  7 42 -0.530119
  8 42 -2.29063
  9 42 -1.70615
  10 42 -1.76473
  11 42 3.07992
  12 42 -0.223846
  13 42 -1.72451
  14 42 1.72623
  15 42 -0.806541
  16 42 0.0920581
  17 42 -1.59715
  18 42 0.439683
  19 42 -0.943812
  20 42 0.230303
79100 20 840
  1 42 -0.441116
  2 42 -0.377793
  3 42 -1.01085
  4 42 -0.356723
  5 42 -3.2182
  6 42 1.69545
  7 42 -1.31967
  8 42 0.592599
  9 42 0.120896
  10 42 0.804043
  11 42 -0.550854
  12 42 1.20556
  13 42 0.947013
  14 42 -0.604675
  15 42 1.38774
  16 42 -1.43666
  17 42 -0.135861
  18 42 2.5267
  19 42 -2.90203
  20 42 -0.762562
79200 20 840
  1 42 0.298833
  2 42 -0.846027
  3 42 -0.512108
  4 42 -0.497077
  5 42 -0.451579
  6 42 1.38838
  7 42 -0.699206
  8 42 0.696732
  9 42 -1.24412
  10 42 1.10522
  11 42 -0.991825
  12 42 -0.273436
  13 42 -0.155871
  14 42 -0.864997
  15 42 2.91494
  16 42 -0.228936
  17 42 0.185635
  18 42 -0.971172
  19 42 1.7111
  20 42 1.2557
79300 20 840
  1 42 1.98156
  2 42 -2.37468
  3 42 -0.436811
  4 42 -1.85422
  5 42 0.219843
  6 42 -0.222598
  7 42 1.51452
  8 42 0.519567
  9 42 1.52125
  10 42 1.6145
  11 42 -1.09734
  12 42 1.65453
  13 42 -0.0528012
  14 42 0.473882
  15 42 1.69681
  16 42 1.0678
  17 42 -0.60828
  18 42 -2.74729
  19 42 -0.224741
  20 42 0.584514
79400 20 840
  1 42 -0.274765
  2 42 0.314672
  3 42 -1.3775
  4 42 -0.0789604
  5 42 0.815233
  6 42 -1.05879
  7 42 1.53622
  8 42 -0.0728854
  9 42 1.04831
  10 42 -0.22428
  11 42 -2.96476
  12 42 0.571477
  13 42 -0.479812
  14 42 -0.269005
  15 42 1.15745
  16 42 -1.29479
  17 42 0.463868
  18 42 -0.129292
  19 42 0.379927
  20 42 -3.44978
79500 20 840
  1 42 0.454034
  2 42 -0.147634
  3 42 0.78191
  4 42 -0.790736
  5 42 2.90227
  6 42 1.53825
  7 42 0.0780119
  8 42 -1.22123
  9 42 -0.915394
  10 42 -3.05523
  11 42 -2.50891
  12 42 -1.05554
  13 42 -0.799835
  14 42 0.0800618
  15 42 -1.04164
  16 42 -0.684269
  17 42 -0.171518
  18 42 -1.63885
  19 42 -2.33196
  20 42 -1.39041
79600 20 840
  1 42 -0.437284
  2 42 -1.18979
