# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  2 32 -0.902751
  3 32 -2.23302
  4 32 -0.597434
  5 32 -0.606141
  6 32 0.443873
  7 32 -0.518327
  8 32 -0.502071
  9 32 -1.59331
  10 32 -0.251767
  11 32 -0.493356
  12 32 0.0887341
  13 32 -0.241786
  14 32 -1.66746
  15 32 -3.56301
  16 32 0.0146881
  17 32 -0.488101
  18 32 0.375486
  19 32 -0.0645564
  20 32 -0.0546998
31200 20 640
  1 32 0.158946
  2 32 -0.753246
  3 32 -2.58085
  4 32 -0.734724
  5 32 0.870041
  6 32 -0.0807041
  7 32 -0.211927
  8 32 0.117032
  9 32 -0.131585
  10 32 -0.927305
  11 32 0.0219306
  12 32 0.0444618
  13 32 0.269061
  14 32 -1.23366
  15 32 -3.04039
  16 32 0.0924818
  17 32 -0.559464
  18 32 0.673986
  19 32 -0.454745
  20 32 -0.779304
31300 20 640
  1 32 0.292607
  2 32 -0.648502
  3 32 -2.28076
  4 32 -0.805413
  5 32 2.32669
  6 32 -0.432462
  7 32 -0.0790152
  8 32 0.0505509
  9 32 0.662255
  10 32 -1.34253
  11 32 0.500204
  12 32 -0.23193
  13 32 1.06265
  14 32 -0.768467
  15 32 -2.21156
  16 32 0.10475
  17 32 -0.312777
  18 32 0.847621
  19 32 -0.949894
  20 32 -0.874962
31400 20 640
  1 32 0.175737
  2 32 -0.331072
  3 32 -2.21143
  4 32 -0.413518
  5 32 2.81509
  6 32 -0.637921
  7 32 0.0510597
  8 32 0.373449
  9 32 1.91058
  10 32 -1.81236
  11 32 0.504134
  12 32 -0.309575
  13 32 1.44239
  14 32 -0.266879
  15 32 -1.10188
  16 32 -0.310025
  17 32 -0.139983
  18 32 0.769737
  19 32 -0.82019
  20 32 -0.916635
31500 20 640
  1 32 0.374101
  2 32 0.133646
  3 32 -1.027
  4 32 -0.0308632
  5 32 3.19627
  6 32 -0.819702
  7 32 0.452218
  8 32 1.28013
  9 32 2.50747
  10 32 -1.62037
  11 32 0.682258
  12 32 -0.415317
  13 32 1.49555
  14 32 0.102912
  15 32 0.517046
  16 32 -0.540019
  17 32 0.0775081
  18 32 1.05729
  19 32 -0.305809
  20 32 -0.726089
31600 20 640
  1 32 0.231128
  2 32 0.0413721
  3 32 0.452843
  4 32 0.0490456
  5 32 2.57357
  6 32 -1.16117
  7 32 0.718086
  8 32 0.991725
  9 32 2.28999
  10 32 -1.39942
  11 32 0.70737
  12 32 -0.701374
  13 32 0.767777
  14 32 1.374
  15 32 1.87749
  16 32 -0.58429
  17 32 0.0239214
  18 32 0.5249
  19 32 -0.127546
  20 32 -0.468566
31700 20 640
  1 32 0.150215
  2 32 0.079697
  3 32 1.74523
  4 32 0.617382
  5 32 1.14082
  6 32 -0.901802
  7 32 0.779043
  8 32 1.10078
  9 32 1.77879
  10 32 -0.851108
  11 32 0.508152
  12 32 -0.798072
  13 32 0.136511
  14 32 1.41021
  15 32 2.6547
  16 32 -0.20287
  17 32 0.206277
  18 32 0.1883
  19 32 0.520229
  20 32 0.167843
31800 20 640
  1 32 0.118497
  2 32 -0.00644983
  3 32 2.87749
  4 32 1.15022
  5 32 -0.658788
  6 32 -0.406537
  7 32 0.551558
  8 32 0.908859
  9 32 0.554926
  10 32 0.09163
  11 32 -0.41646
  12 32 -0.593808
  13 32 -0.434781
  14 32 1.45521
  15 32 2.78365
  16 32 -0.134026
  17 32 0.534048
  18 32 -0.660187
  19 32 0.615359
  20 32 0.585691
31900 20 640
  1 32 0.0953377
  2 32 0.115044
  3 32 2.45407
  4 32 1.17872
  5 32 -1.96802
  6 32 -0.287248
  7 32 -0.00602698
  8 32 0.531336
  9 32 -0.483052
  10 32 0.679219
  11 32 -1.18649
  12 32 -0.372575
  13 32 -0.867619
  14 32 1.35032
  15 32 1.77956
  16 32 -0.111278
  17 32 0.247277
  18 32 -1.03534
  19 32 0.762278
  20 32 0.479345
32000 20 640
  1 32 0.115112
  2 32 -0.0290038
  3 32 1.86785
  4 32 1.00821
  5 32 -2.47855
  6 32 -0.289353
  7 32 -0.414551
  8 32 -0.19914
  9 32 -1.35911
  10 32 1.4312
  11 32 -1.11292
  12 32 -0.173264
  13 32 -1.45403
  14 32 0.657472
  15 32 0.780776
  16 32 -0.0889803
  17 32 0.0661425
  18 32 -1.03876
  19 32 0.738305
  20 32 0.46866
32100 20 640
  1 32 0.188013
  2 32 -0.362075
  3 32 0.624528
  4 32 0.584544
  5 32 -3.11118
  6 32 -0.0380284
  7 32 -0.940147
  8 32 -0.732207
  9 32 -1.4414
  10 32 1.83944
  11 32 -0.654096
  12 32 0.0109392
  13 32 -1.06041
  14 32 0.194544
  15 32 -0.0230246
  16 32 0.00667389
  17 32 -0.296927
  18 32 -1.35045
  19 32 0.814401
  20 32 0.246074
32200 20 640
  1 32 -0.190806
  2 32 -0.419564
  3 32 -0.0580856
  4 32 0.363932
  5 32 -2.39639
  6 32 0.106035
  7 32 -1.55811
  8 32 -1.29062
  9 32 -1.79907
  10 32 1.70203
  11 32 -0.18011
  12 32 0.27702
  13 32 -1.3395
  14 32 -0.378111
  15 32 -1.10556
  16 32 0.0525366
  17 32 -0.333737
  18 32 -1.2713
  19 32 0.83066
  20 32 0.312609
32300 20 640
  1 32 -0.512369
  2 32 -0.224214
  3 32 -1.15505
  4 32 -0.32167
  5 32 -2.01064
  6 32 0.374528
  7 32 -1.98756
  8 32 -1.54366
  9 32 -1.61208
  10 32 1.43798
  11 32 0.183823
  12 32 0.292058
  13 32 -0.613566
  14 32 -1.0405
  15 32 -1.96154
  16 32 0.110012
  17 32 -0.291726
  18 32 -1.01758
  19 32 0.305262
  20 32 0.056787
32400 20 640
  1 32 -0.465737
  2 32 0.0827857
  3 32 -2.38588
  4 32 -1.02116
  5 32 -1.03624
  6 32 0.148095
  7 32 -2.15948
  8 32 -1.77664
  9 32 -0.98989
  10 32 0.634545
  11 32 0.14325
  12 32 0.330012
  13 32 0.0917087
  14 32 -1.23032
  15 32 -2.31229
  16 32 0.149915
  17 32 -0.169491
  18 32 -0.625182
  19 32 -0.181786
  20 32 -0.0372572
32500 20 640
  1 32 -0.412663
  2 32 0.0217412
  3 32 -2.40367
  4 32 -1.25817
  5 32 0.196157
  6 32 -0.0569066
  7 32 -1.56609
  8 32 -1.70561
  9 32 -0.247863
  10 32 -0.253114
  11 32 0.160702
  12 32 0.143686
  13 32 0.726271
  14 32 -1.45261
  15 32 -1.80444
  16 32 -0.0746446
  17 32 -0.389659
  18 32 -0.104461
  19 32 -0.945848
  20 32 0.296045
32600 20 640
  1 32 -0.286502
  2 32 -0.118076
  3 32 -2.75489
  4 32 -0.947124
  5 32 0.97327
  6 32 -0.287761
  7 32 -0.494384
  8 32 -1.01044
  9 32 0.623979
  10 32 -0.684055
  11 32 0.767753
  12 32 0.00349839
  13 32 1.01987
  14 32 -0.750185
  15 32 -1.76865
  16 32 -0.159871
  17 32 -0.370937
  18 32 0.264599
  19 32 -1.10888
  20 32 0.826629
32700 20 640
  1 32 -0.394499
  2 32 -0.298043
  3 32 -2.17261
  4 32 -0.556717
  5 32 2.18003
  6 32 -0.278981
  7 32 0.783476
  8 32 0.0219766
  9 32 1.19707
  10 32 -1.15459
  11 32 0.414522
  12 32 -0.635052
  13 32 1.22876
  14 32 -0.187669
  15 32 -1.02241
  16 32 0.0756078
  17 32 -0.344255
  18 32 0.704692
  19 32 -1.23534
  20 32 1.36493
32800 20 640
  1 32 0.0137608
  2 32 -0.394176
  3 32 -1.22186
  4 32 -0.692015
  5 32 2.12941
  6 32 -0.636395
  7 32 1.47248
  8 32 0.940823
  9 32 1.25343
  10 32 -1.73366
  11 32 0.420911
  12 32 -0.798804
  13 32 0.871235
  14 32 0.218677
  15 32 0.314118
  16 32 -0.0546599
  17 32 -0.255892
  18 32 0.867638
  19 32 -1.22962
  20 32 1.32309
32900 20 640
  1 32 0.169187
  2 32 -0.672278
  3 32 0.707477
  4 32 -0.173629
  5 32 1.65091
  6 32 -0.478439
  7 32 1.90433
  8 32 1.3538
  9 32 1.52057
  10 32 -1.91328
  11 32 0.641519
  12 32 -0.47961
  13 32 0.87994
  14 32 0.689678
  15 32 1.76918
  16 32 0.291918
  17 32 0.0530475
  18 32 0.654561
  19 32 -0.971386
  20 32 0.726475
33000 20 640
  1 32 0.0659418
  2 32 -0.534577
  3 32 2.08987
  4 32 0.258596
  5 32 0.954539
  6 32 -0.319191
  7 32 2.22152
  8 32 1.21335
  9 32 1.03921
  10 32 -0.939884
  11 32 0.363446
  12 32 -0.504548
  13 32 0.474937
  14 32 1.40217
  15 32 2.82929
  16 32 0.686165
  17 32 0.0982161
  18 32 0.22185
  19 32 -0.526754
  20 32 0.220029
33100 20 640
  1 32 0.127044
  2 32 -0.305723
  3 32 2.48909
  4 32 0.612312
  5 32 0.140374
  6 32 -0.434256
  7 32 1.79593
  8 32 1.1601
  9 32 0.364665
  10 32 0.0380494
  11 32 0.0849222
  12 32 -0.352618
  13 32 -0.135472
  14 32 1.23392
  15 32 3.04275
  16 32 0.66001
  17 32 0.151059
  18 32 0.172819
  19 32 0.239391
  20 32 -0.542678
33200 20 640
  1 32 0.00261741
  2 32 -0.226044
  3 32 2.55022
  4 32 0.651683
  5 32 -0.945585
  6 32 -0.453556
  7 32 1.43664
  8 32 0.502472
  9 32 -0.124795
  10 32 0.481864
  11 32 -0.363597
  12 32 -0.205517
  13 32 -0.585528
  14 32 1.19888
  15 32 2.33362
  16 32 0.651873
  17 32 -0.0502026
  18 32 0.0420517
  19 32 0.568776
  20 32 -1.5786
33300 20 640
  1 32 0.63579
  2 32 0.0664313
  3 32 1.83021
  4 32 0.722593
  5 32 -1.69285
  6 32 -0.114111
  7 32 0.377895
  8 32 -0.214512
  9 32 -0.693861
  10 32 1.47436
  11 32 -0.537116
  12 32 0.21317
  13 32 -0.879475
  14 32 0.333337
  15 32 1.33968
  16 32 0.356777
  17 32 -0.140429
  18 32 -0.0652739
  19 32 0.940492
  20 32 -2.05497
33400 20 640
  1 32 0.606268
  2 32 0.370069
  3 32 1.16796
  4 32 0.44724
  5 32 -1.89386
  6 32 0.199123
  7 32 -0.88279
  8 32 -0.770462
  9 32 -1.19726
  10 32 2.05715
  11 32 -0.597496
  12 32 0.359079
  13 32 -0.969785
  14 32 -0.209649
  15 32 0.0851839
  16 32 0.267126
  17 32 -0.312539
  18 32 -0.0764253
  19 32 0.933338
  20 32 -2.29102
33500 20 640
  1 32 -0.0180271
  2 32 0.286543
  3 32 0.70024
  4 32 0.139929
  5 32 -1.75614
  6 32 0.570263
  7 32 -2.04271
  8 32 -1.34316
  9 32 -1.35741
  10 32 1.63312
  11 32 -0.805677
  12 32 0.384137
  13 32 -0.832381
  14 32 -0.525373
  15 32 -0.596518
  16 32 0.0206939
  17 32 -0.480818
  18 32 -0.454183
  19 32 0.837767
  20 32 -1.73785
33600 20 640
  1 32 -0.199017
  2 32 0.703323
  3 32 -0.687471
  4 32 -0.068781
  5 32 -1.38758
  6 32 0.691895
  7 32 -2.85742
  8 32 -1.51641
  9 32 -1.12328
  10 32 0.789596
  11 32 -0.577259
  12 32 0.236557
  13 32 -0.458894
  14 32 -1.02392
  15 32 -0.915446
  16 32 0.00843528
  17 32 -0.868135
  18 32 -0.238773
  19 32 0.878201
  20 32 -0.937802
33700 20 640
  1 32 -0.199137
  2 32 1.00427
  3 32 -2.09948
  4 32 -0.717826
  5 32 -0.380623
  6 32 0.610015
  7 32 -3.19556
  8 32 -1.77482
  9 32 -0.490941
  10 32 -0.254623
  11 32 -0.205233
  12 32 0.550377
  13 32 -0.309601
  14 32 -1.06062
  15 32 -0.890563
  16 32 0.0828761
  17 32 -0.99183
  18 32 0.491918
  19 32 0.371755
  20 32 0.0593666
33800 20 640
  1 32 -0.237739
  2 32 1.17886
  3 32 -2.61767
  4 32 -1.03848
  5 32 0.227766
  6 32 0.499319
  7 32 -3.01288
  8 32 -1.38559
  9 32 0.0803953
  10 32 -1.43285
  11 32 -0.092097
  12 32 0.866108
  13 32 0.351017
  14 32 -0.806367
  15 32 -0.416328
  16 32 0.216801
  17 32 -1.05862
  18 32 0.947733
  19 32 0.14107
  20 32 1.14463
33900 20 640
  1 32 -0.24216
  2 32 0.813707
  3 32 -2.68652
  4 32 -0.642584
  5 32 0.971808
  6 32 0.39027
  7 32 -1.72157
  8 32 -0.417313
  9 32 0.445393
  10 32 -1.60771
  11 32 0.0861785
  12 32 0.643046
  13 32 0.601799
  14 32 -0.728078
  15 32 -0.24303
  16 32 -0.0310761
  17 32 -0.911998
  18 32 0.809544
  19 32 -0.444584
  20 32 2.13068
34000 20 640
  1 32 -0.105378
  2 32 0.377344
  3 32 -2.39635
  4 32 -0.123344
  5 32 1.84547
  6 32 -0.11709
  7 32 -0.205777
  8 32 0.733496
  9 32 0.899539
  10 32 -1.98671
  11 32 0.237749
  12 32 0.255483
  13 32 0.5329
  14 32 -0.293342
  15 32 -0.640618
  16 32 -0.169917
  17 32 -0.0973054
  18 32 0.78532
  19 32 0.0203492
  20 32 2.48839
34100 20 640
  1 32 0.134282
  2 32 0.299764
  3 32 -1.42652
  4 32 -0.000964081
  5 32 1.83382
  6 32 -0.0111567
  7 32 1.38098
  8 32 1.4375
  9 32 0.809877
  10 32 -2.0139
  11 32 0.356412
  12 32 0.138689
  13 32 0.716452
  14 32 0.215704
  15 32 -0.47462
  16 32 -0.487371
  17 32 0.0143262
  18 32 0.548024
  19 32 -0.289018
  20 32 2.30217
34200 20 640
  1 32 0.452072
  2 32 -0.15544
  3 32 -0.490801
  4 32 0.62611
  5 32 1.3877
  6 32 -0.00772323
  7 32 2.74565
  8 32 2.0452
  9 32 0.554006
  10 32 -1.5732
  11 32 0.446954
  12 32 0.203961
  13 32 0.40792
  14 32 0.905426
  15 32 -0.495267
  16 32 -0.726837
  17 32 0.127338
  18 32 0.391281
  19 32 -0.196143
  20 32 2.10655
34300 20 640
  1 32 0.607566
  2 32 -0.397092
  3 32 0.617618
  4 32 0.533155
  5 32 1.03644
  6 32 0.168088
  7 32 3.48236
  8 32 1.98237
  9 32 0.231432
  10 32 -1.22154
  11 32 0.500625
  12 32 0.292446
  13 32 -0.0246578
  14 32 1.51337
  15 32 -0.575338
  16 32 -0.475362
  17 32 0.406709
  18 32 0.683428
  19 32 -0.464077
  20 32 1.14467
34400 20 640
  1 32 0.51094
  2 32 -0.768657
  3 32 1.2328
  4 32 0.733313
  5 32 0.0360606
  6 32 0.403425
  7 32 3.24256
  8 32 1.76151
  9 32 -0.0841533
  10 32 -0.210177
  11 32 0.353027
  12 32 -0.228852
  13 32 -0.234492
  14 32 1.45387
  15 32 -0.844539
  16 32 -0.0884521
  17 32 0.750846
  18 32 -0.214642
  19 32 0.0664722
  20 32 -0.31317
34500 20 640
  1 32 0.58341
  2 32 -0.644956
  3 32 1.7059
  4 32 0.648822
  5 32 -0.953466
  6 32 0.280835
  7 32 2.75527
  8 32 1.14697
  9 32 -0.331505
  10 32 0.416009
  11 32 0.373651
  12 32 -0.452383
  13 32 -0.553795
  14 32 0.852729
  15 32 -1.24348
  16 32 -0.0472479
  17 32 0.603382
  18 32 -0.998016
  19 32 0.296221
  20 32 -1.0465
34600 20 640
  1 32 0.572644
  2 32 -0.177006
  3 32 1.74038
  4 32 0.491955
  5 32 -1.83873
  6 32 0.141846
  7 32 1.01928
  8 32 -0.664404
  9 32 -0.494354
  10 32 1.2056
  11 32 0.305165
  12 32 -0.464241
  13 32 -0.428077
  14 32 0.415137
  15 32 -1.25136
  16 32 0.213772
  17 32 0.301446
  18 32 -1.46035
  19 32 1.02844
  20 32 -2.12919
34700 20 640
  1 32 0.00460195
  2 32 -0.348621
  3 32 1.3862
  4 32 0.0541238
  5 32 -2.11856
  6 32 -0.151917
  7 32 -0.812924
  8 32 -1.71743
  9 32 -0.739232
  10 32 2.13687
  11 32 0.263639
  12 32 -0.241434
  13 32 -0.266947
  14 32 -0.317755
  15 32 -0.740606
  16 32 0.24644
  17 32 -0.0374801
  18 32 -1.56508
  19 32 0.599219
  20 32 -2.24615
34800 20 640
  1 32 0.029707
  2 32 0.0792282
  3 32 0.72915
  4 32 -0.433967
  5 32 -1.6719
  6 32 -0.371857
  7 32 -2.5617
  8 32 -1.9296
  9 32 -0.597213
  10 32 1.89346
  11 32 0.297071
  12 32 -0.280054
  13 32 0.183649
  14 32 -1.15674
  15 32 0.497671
  16 32 0.0613028
  17 32 -0.0642032
  18 32 -1.07811
  19 32 0.563327
  20 32 -2.17383
34900 20 640
  1 32 0.420621
  2 32 0.373866
  3 32 0.35592
  4 32 -0.765754
  5 32 -0.684335
  6 32 -0.517007
  7 32 -3.30996
  8 32 -2.4702
  9 32 -0.155207
  10 32 1.82967
  11 32 0.0210709
  12 32 0.0358078
  13 32 -0.23531
  14 32 -1.31581
  15 32 1.6667
  16 32 0.00500696
  17 32 0.0917326
  18 32 -0.516258
  19 32 0.406026
  20 32 -1.91259
35000 20 640
  1 32 -0.324719
  2 32 0.284447
  3 32 0.14575
  4 32 -0.882664
  5 32 0.364044
  6 32 -0.152808
  7 32 -4.06755
  8 32 -2.2968
  9 32 0.1766
  10 32 1.74586
  11 32 -0.507165
  12 32 -0.111819
  13 32 -0.0500807
  14 32 -1.5804
  15 32 3.17043
  16 32 0.0278218
  17 32 0.187946
  18 32 -0.183757
  19 32 -0.474769
  20 32 -1.00924
35100 20 640
  1 32 -0.653737
  2 32 0.281542
  3 32 -0.161898
  4 32 -1.11202
  5 32 1.04511
  6 32 -0.295276
  7 32 -3.46033
  8 32 -1.64599
  9 32 0.518001
  10 32 0.193315
  11 32 -0.340721
  12 32 -0.265909
  13 32 0.218288
  14 32 -1.67763
  15 32 4.04476
  16 32 -0.140113
  17 32 -0.242944
  18 32 0.0326712
  19 32 -0.287307
  20 32 0.404667
35200 20 640
  1 32 -0.628922
  2 32 0.285965
  3 32 -0.310757
  4 32 -1.03619
  5 32 1.48422
  6 32 -0.731874
  7 32 -2.24363
  8 32 -0.468982
  9 32 0.640064
  10 32 -0.594807
  11 32 0.0212889
  12 32 -0.212722
  13 32 0.226244
  14 32 -0.610718
  15 32 3.27687
  16 32 -0.158082
  17 32 -0.0949983
  18 32 0.231617
  19 32 -1.06447
  20 32 1.01553
35300 20 640
  1 32 -0.420977
  2 32 0.376192
  3 32 -0.289974
  4 32 -0.269246
  5 32 1.71607
  6 32 -0.15072
  7 32 -0.678248
  8 32 0.219808
  9 32 0.54456
  10 32 -1.46809
  11 32 -0.0202031
  12 32 0.00472069
  13 32 0.24157
  14 32 -0.602023
  15 32 2.50542
  16 32 -0.0876549
  17 32 0.0206059
  18 32 0.450319
  19 32 -1.24314
  20 32 1.31493
35400 20 640
  1 32 -0.446766
  2 32 0.147597
  3 32 -0.390209
  4 32 0.166976
  5 32 1.92202
  6 32 -0.308758
  7 32 0.910267
  8 32 1.09326
  9 32 0.85242
  10 32 -2.06079
  11 32 0.290748
  12 32 0.140444
  13 32 0.423228
  14 32 0.167322
  15 32 0.967934
  16 32 -0.405851
  17 32 -0.214152
  18 32 0.806597
  19 32 -1.13346
  20 32 1.34683
35500 20 640
  1 32 -0.401809
  2 32 -0.250835
  3 32 -0.205371
  4 32 0.0622242
  5 32 1.68795
  6 32 -0.0238545
  7 32 1.99211
  8 32 1.22725
  9 32 0.455316
  10 32 -2.06666
  11 32 0.299248
  12 32 -0.293434
  13 32 0.219759
  14 32 0.743059
  15 32 -0.71503
  16 32 -0.206751
  17 32 0.127832
  18 32 1.15261
  19 32 -0.998701
  20 32 1.24474
35600 20 640
  1 32 -0.814862
  2 32 -0.297993
  3 32 0.0995463
  4 32 0.445573
  5 32 0.930414
  6 32 -0.101959
  7 32 3.12097
  8 32 1.37367
  9 32 0.23601
  10 32 -1.62574
  11 32 0.0879459
  12 32 -0.383154
  13 32 0.283148
  14 32 1.06865
  15 32 -1.55289
  16 32 -0.127495
  17 32 -0.355079
  18 32 0.463168
  19 32 -0.4797
  20 32 0.622966
35700 20 640
  1 32 -0.499545
  2 32 -0.268199
  3 32 0.314898
  4 32 0.418479
  5 32 -0.0828988
  6 32 0.0246812
  7 32 3.39692
  8 32 0.937272
  9 32 0.0345794
  10 32 -0.693873
  11 32 -0.0249693
  12 32 -0.285926
  13 32 0.23163
  14 32 1.29629
  15 32 -2.37629
  16 32 -0.123939
  17 32 -0.131323
  18 32 -0.0887827
  19 32 -0.305569
  20 32 0.0892891
35800 20 640
  1 32 0.0911049
  2 32 -0.171569
  3 32 0.526273
  4 32 0.290223
  5 32 -0.952887
  6 32 -0.233237
  7 32 2.81991
  8 32 0.530899
  9 32 -0.504414
  10 32 0.391985
  11 32 -0.1216
  12 32 0.0239844
  13 32 0.203779
  14 32 0.957728
  15 32 -2.18167
  16 32 -0.0855086
  17 32 -0.121569
  18 32 -0.642235
  19 32 0.426073
  20 32 -0.796245
35900 20 640
  1 32 0.260621
  2 32 0.223749
  3 32 0.394245
  4 32 0.152614
  5 32 -1.69131
  6 32 -0.266136
  7 32 1.49669
  8 32 0.331352
  9 32 -0.726395
  10 32 1.1694
  11 32 -0.265434
  12 32 0.00800351
  13 32 0.448771
  14 32 0.336782
  15 32 -1.71364
  16 32 0.0213986
  17 32 -0.238779
  18 32 -0.814674
  19 32 0.15692
  20 32 -1.12863
36000 20 640
  1 32 0.259453
  2 32 0.251345
  3 32 0.369177
  4 32 0.10384
  5 32 -2.35999
  6 32 -0.272604
  7 32 0.106662
  8 32 0.0954706
  9 32 -0.383811
  10 32 1.4868
  11 32 -0.281113
  12 32 -0.044729
  13 32 0.101326
  14 32 -0.415178
  15 32 -0.551488
  16 32 0.297823
  17 32 -0.184476
  18 32 -0.688781
  19 32 0.0422128
  20 32 -1.38046
36100 20 640
  1 32 0.022528
  2 32 0.501303
  3 32 0.0116116
  4 32 -0.0508128
  5 32 -2.24589
  6 32 0.180249
  7 32 -1.06813
  8 32 0.15464
  9 32 -0.351037
  10 32 1.97151
  11 32 -0.340728
  12 32 -0.275919
  13 32 -0.266492
  14 32 -0.75465
  15 32 -0.330216
  16 32 0.753316
  17 32 0.0292463
  18 32 -0.562571
  19 32 0.221856
  20 32 -1.36366
36200 20 640
  1 32 -0.0119914
  2 32 0.813153
  3 32 -0.11926
  4 32 -0.446125
  5 32 -1.47794
  6 32 0.267891
  7 32 -2.08298
  8 32 0.368115
  9 32 -0.355551
  10 32 1.27493
  11 32 -0.257753
  12 32 -0.140862
  13 32 -0.246322
  14 32 -1.22669
  15 32 0.739319
  16 32 1.30564
  17 32 -0.399047
  18 32 -0.417801
  19 32 0.797595
  20 32 -0.824885
36300 20 640
  1 32 0.354673
  2 32 0.493285
  3 32 0.0056785
  4 32 -0.699807
  5 32 -0.959289
  6 32 0.0523255
  7 32 -2.78474
  8 32 0.363893
  9 32 -0.349234
  10 32 0.973598
  11 32 0.226779
  12 32 -0.246786
  13 32 -0.270708
  14 32 -1.21462
  15 32 1.2712
  16 32 1.55894
  17 32 -0.103243
  18 32 -0.493537
  19 32 1.10453
  20 32 -0.0745479
36400 20 640
  1 32 0.574992
  2 32 0.357561
  3 32 -0.491824
  4 32 -0.541186
  5 32 0.238895
  6 32 0.195151
  7 32 -2.60061
  8 32 0.0321004
  9 32 -0.0446319
  10 32 0.552803
  11 32 -0.0412816
  12 32 -0.181269
  13 32 -0.516077
  14 32 -0.870233
  15 32 1.40546
  16 32 1.32468
  17 32 0.100962
  18 32 -0.224169
  19 32 0.48276
  20 32 0.687007
36500 20 640
  1 32 0.0602251
  2 32 0.314389
  3 32 -0.311212
  4 32 -0.3722
  5 32 0.901188
  6 32 0.361049
  7 32 -2.01097
  8 32 0.459407
  9 32 0.092866
  10 32 -0.0441199
  11 32 -0.28023
  12 32 0.178025
  13 32 -0.665116
  14 32 -0.562888
  15 32 1.04945
  16 32 0.562518
  17 32 -0.0568974
  18 32 0.375024
  19 32 0.519836
  20 32 1.5965
36600 20 640
  1 32 0.0367287
  2 32 0.00044932
  3 32 0.0151601
  4 32 -0.277277
  5 32 1.29899
  6 32 0.220143
  7 32 -0.974851
  8 32 0.322916
  9 32 0.342401
  10 32 -0.889006
  11 32 -0.243652
  12 32 0.506571
  13 32 -0.59835
  14 32 0.229568
  15 32 1.11147
  16 32 -0.135332
  17 32 -0.124195
  18 32 1.45653
  19 32 -0.0635808
  20 32 1.99247
36700 20 640
  1 32 -0.26624
  2 32 -0.201106
  3 32 -0.275592
  4 32 -0.0906339
  5 32 1.37485
  6 32 0.376824
  7 32 -0.322216
  8 32 -0.0427928
  9 32 0.431599
  10 32 -1.36978
  11 32 -0.0253135
  12 32 -0.0109852
  13 32 -0.671002
  14 32 0.807327
  15 32 1.08787
  16 32 -1.07647
  17 32 -0.398285
  18 32 1.47964
  19 32 -0.45795
  20 32 1.60088
36800 20 640
  1 32 -0.0711168
  2 32 -0.52823
  3 32 -0.612958
  4 32 0.41218
  5 32 1.39418
  6 32 0.327525
  7 32 0.517464
  8 32 0.246628
  9 32 0.421916
  10 32 -1.25682
  11 32 0.0322304
  12 32 -0.173349
  13 32 -0.726872
  14 32 1.16269
  15 32 0.0938408
  16 32 -1.9271
  17 32 -0.421719
  18 32 1.50213
  19 32 -0.810028
  20 32 0.872123
36900 20 640
  1 32 -0.131011
  2 32 -0.845858
  3 32 -0.215612
  4 32 0.490227
  5 32 0.58521
  6 32 0.391613
  7 32 1.14633
  8 32 0.279523
  9 32 0.164175
  10 32 -0.903788
  11 32 0.179187
  12 32 -0.261511
  13 32 -0.858832
  14 32 1.50043
  15 32 -0.612803
  16 32 -2.31668
  17 32 -0.252415
  18 32 0.527865
  19 32 -0.712719
  20 32 0.361076
37000 20 640
  1 32 -0.353411
  2 32 -0.561173
  3 32 -0.280246
  4 32 0.587055
  5 32 -0.332343
  6 32 0.0651506
  7 32 1.3538
  8 32 0.328259
  9 32 -0.0425731
  10 32 -0.333869
  11 32 -0.33708
  12 32 0.310526
  13 32 -0.71957
  14 32 1.38178
  15 32 -1.03261
  16 32 -2.28771
  17 32 -0.0265882
  18 32 0.113448
  19 32 -0.8307
  20 32 0.131975
37100 20 640
  1 32 -0.636392
  2 32 -0.590568
  3 32 0.0226134
  4 32 0.512384
  5 32 -0.7595
  6 32 0.0958924
  7 32 1.16057
  8 32 0.159807
  9 32 -0.275279
  10 32 0.103196
  11 32 -0.746035
  12 32 0.666038
  13 32 -0.308067
  14 32 0.684029
  15 32 -1.41589
  16 32 -1.64254
  17 32 0.0743686
  18 32 -0.0776789
  19 32 -0.0746389
  20 32 -0.265073
37200 20 640
  1 32 -0.67028
  2 32 -0.358514
  3 32 0.00259109
  4 32 0.48209
  5 32 -0.91128
  6 32 -0.325009
  7 32 0.840192
  8 32 0.046637
  9 32 -0.503194
  10 32 0.351067
  11 32 -0.712205
  12 32 0.265641
  13 32 -0.307329
  14 32 -0.0375869
  15 32 -1.13811
  16 32 -0.815402
  17 32 0.131256
  18 32 -0.998299
  19 32 0.0517288
  20 32 -1.11446
37300 20 640
  1 32 -0.667431
  2 32 -0.153879
  3 32 0.0499778
  4 32 0.424254
  5 32 -1.29002
  6 32 -0.722797
  7 32 0.568808
  8 32 -0.168635
  9 32 -0.928118
  10 32 0.894571
  11 32 -0.76041
  12 32 0.528435
  13 32 -0.0627843
  14 32 -0.615656
  15 32 -0.630688
  16 32 -0.239609
  17 32 -0.183464
  18 32 -0.882004
  19 32 0.191508
  20 32 -1.50473
37400 20 640
  1 32 -0.318513
  2 32 0.367426
  3 32 0.122511
  4 32 0.0840318
  5 32 -0.945736
  6 32 -0.653482
  7 32 0.0827779
  8 32 -0.415134
  9 32 -1.22366
  10 32 0.548788
  11 32 -0.97649
  12 32 0.255244
